Numeracao_geral	Numeracao_p_analise	Localizacao	ponto	numeracao_animal	tcmax_final	LogCTM	Taxon	Classe	Ordem	Famila	Sub-Familia	Genero	Especie	Sexo	Nofly/Fly	Habitat	Latitude	Longitude	Altitude	Localidade	Temperatura	TempAR	TempSOLO	Peso (g)
3248	5	5.1	11	191	47.00	1.67	Artrhopoda	Insecta	Hymenoptera	Formicidae	Myrmecinae	Oxyepoecus	0	0	No	Caatinga	-5.793	-36.708	89	FazSaoMiguelAngicos		34	28	0.0001
3249	5	5.1	11	192	47.00	1.67	Artrhopoda	Insecta	Hymenoptera	Formicidae	Myrmecinae	Oxyepoecus	0	0	No	Caatinga	-5.793	-36.708	89	FazSaoMiguelAngicos		34	28	0.0001
3250	5	5.1	11	193	49.00	1.69	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.793	-36.708	89	FazSaoMiguelAngicos		34	28	0.0001
3251	5	5.1	11	194	49.00	1.69	Artrhopoda	Insecta	Hymenoptera	Formicidae	Myrmecinae	Oxyepoecus	0	0	No	Caatinga	-5.793	-36.708	89	FazSaoMiguelAngicos		34	28	0.0001
3252	5	5.1	11	195	49.00	1.69	Artrhopoda	Insecta	Zygentoma	0	0	0	0	0	No	Caatinga	-5.793	-36.708	89	FazSaoMiguelAngicos		34	28	0.0001
3253	5	5.1	11	196	50.00	1.70	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.793	-36.708	89	FazSaoMiguelAngicos		34	28	0.0001
3254	5	5.1	11	197	50.00	1.70	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.793	-36.708	89	FazSaoMiguelAngicos		34	28	0.0001
3255	5	5.1	11	198	50.00	1.70	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.793	-36.708	89	FazSaoMiguelAngicos		34	28	0.0001
3256	5	5.1	11	199	51.00	1.71	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.793	-36.708	89	FazSaoMiguelAngicos		34	28	0.0001
3257	5	5.1	11	200	51.00	1.71	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.793	-36.708	89	FazSaoMiguelAngicos		34	28	0.0001
3258	5	5.1	4	201	41.00	1.61	Artrhopoda	Diplopoda	Spirobolida	Spirobolidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3259	5	5.1	4	202	42.00	1.62	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3260	5	5.1	4	203	43.00	1.63	Artrhopoda	Insecta	Hymenoptera	Formicidae	Myrmecinae	Oxyepoecus	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3261	5	5.1	4	204	43.00	1.63	Artrhopoda	Insecta	Hymenoptera	Formicidae	Myrmecinae	Oxyepoecus	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3262	5	5.1	4	205	45.00	1.65	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3263	5	5.1	4	206	45.00	1.65	Artrhopoda	Insecta	Hymenoptera	Formicidae	Myrmecinae	Oxyepoecus	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3264	5	5.1	4	207	47.00	1.67	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3265	5	5.1	4	208	47.00	1.67	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3266	5	5.1	4	209	47.00	1.67	Artrhopoda	Insecta	Zygentoma	0	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3268	5	5.1	4	211	47.00	1.67	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3269	5	5.1	4	212	47.00	1.67	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3270	5	5.1	4	213	48.00	1.68	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3271	5	5.1	4	214	48.00	1.68	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3272	5	5.1	4	215	50.50	1.70	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3273	5	5.1	4	216	56.00	1.75	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3274	5	5.1	4	217	40.00	1.60	Artrhopoda	Arachnida	Acari	Acaridae	0	0	0	0	No	Amazonia	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3275	5	5.1	4	218	42.50	1.63	Artrhopoda	Chilopoda	Scolopendromorpha	0	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3276	5	5.1	4	219	43.00	1.63	Artrhopoda	Insecta	Hymenoptera	Formicidae	Myrmecinae	Oxyepoecus	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3277	5	5.1	4	220	47.00	1.67	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3278	5	5.1	4	221	47.00	1.67	Artrhopoda	Insecta	Hymenoptera	Formicidae	Myrmecinae	Oxyepoecus	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3279	5	5.1	4	222	47.50	1.68	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3280	5	5.1	4	223	47.50	1.68	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3281	5	5.1	4	224	49.00	1.69	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3282	5	5.1	4	225	49.00	1.69	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3283	5	5.1	4	226	49.00	1.69	Artrhopoda	Insecta	Hymenoptera	Formicidae	Myrmecinae	Oxyepoecus	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3284	5	5.1	4	227	49.00	1.69	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3285	5	5.1	4	228	49.00	1.69	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3286	5	5.1	4	229	49.00	1.69	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3287	5	5.1	4	230	51.00	1.71	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3288	5	5.1	4	231	51.00	1.71	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3289	5	5.1	4	232	51.00	1.71	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3290	5	5.1	4	233	48.50	1.69	Artrhopoda	Chilopoda	Scolopendromorpha	0	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3291	5	5.1	4	234	55.50	1.74	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.909	-36.64	171	FazSaoMiguelAngicos		34	30	0.0001
3292	5	5.1	15	235	44.00	1.64	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3293	5	5.1	15	236	44.00	1.64	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3294	5	5.1	15	237	44.00	1.64	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3295	5	5.1	15	238	45.00	1.65	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3296	5	5.1	15	239	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3297	5	5.1	15	240	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3298	5	5.1	15	241	48.00	1.68	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3299	5	5.1	15	242	48.00	1.68	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3300	5	5.1	15	243	49.00	1.69	Artrhopoda	Insecta	Hymenoptera	Formicidae	Myrmecinae	Oxyepoecus	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3301	5	5.1	15	244	49.00	1.69	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3302	5	5.1	15	245	47.00	1.67	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3303	5	5.1	15	246	47.50	1.68	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3304	5	5.1	15	247	47.50	1.68	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3305	5	5.1	15	248	47.00	1.67	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3306	5	5.1	15	249	43.00	1.63	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3307	5	5.1	15	250	43.00	1.63	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3308	5	5.1	15	251	43.00	1.63	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3309	5	5.1	15	252	44.00	1.64	Artrhopoda	Chilopoda	Scolopendromorpha	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3310	5	5.1	15	253	43.00	1.63	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3311	5	5.1	15	254	44.00	1.64	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3312	5	5.1	15	255	45.00	1.65	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3313	5	5.1	15	256	45.00	1.65	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3314	5	5.1	15	257	45.00	1.65	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3315	5	5.1	15	258	45.00	1.65	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3316	5	5.1	15	259	45.50	1.66	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3317	5	5.1	15	260	45.50	1.66	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3318	5	5.1	15	261	46.00	1.66	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3319	5	5.1	15	262	46.00	1.66	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3320	5	5.1	15	263	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3321	5	5.1	15	264	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3322	5	5.1	15	265	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3323	5	5.1	15	266	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3324	5	5.1	15	267	47.50	1.68	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3325	5	5.1	15	268	47.50	1.68	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3326	5	5.1	15	269	41.00	1.61	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3327	5	5.1	15	270	41.00	1.61	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3328	5	5.1	15	271	41.00	1.61	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3329	5	5.1	15	272	45.50	1.66	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3330	5	5.1	15	273	45.50	1.66	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3331	5	5.1	15	274	45.50	1.66	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3332	5	5.1	15	275	45.50	1.66	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3333	5	5.1	15	276	45.50	1.66	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3334	5	5.1	15	277	45.50	1.66	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3335	5	5.1	15	278	45.50	1.66	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3336	5	5.1	15	279	45.50	1.66	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3337	5	5.1	15	280	45.50	1.66	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3338	5	5.1	15	281	45.50	1.66	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3339	5	5.1	15	282	46.00	1.66	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3340	5	5.1	15	283	45.50	1.66	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3341	5	5.1	15	284	51.00	1.71	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3342	5	5.1	15	285	51.00	1.71	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3343	5	5.1	15	286	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3344	5	5.1	15	287	54.00	1.73	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3345	5	5.1	15	288	53.00	1.72	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3346	5	5.1	15	289	53.00	1.72	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3347	5	5.1	15	290	51.00	1.71	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3348	5	5.1	15	291	51.00	1.71	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3349	5	5.1	15	292	53.00	1.72	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3350	5	5.1	15	293	55.00	1.74	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3351	5	5.1	15	294	54.00	1.73	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3352	5	5.1	15	295	54.00	1.73	Artrhopoda	Diplopoda	Polydesmida	Chelodesmidae	0	Eucampesmella	0	0	No	Caatinga	-5.689	-36.444	145	FazSaoMiguelAngicos		34	33	0.0001
3353	5	5.1	3	296	41.00	1.61	Artrhopoda	Insecta	Hymenoptera	Formicidae	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3354	5	5.1	3	297	44.50	1.65	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3355	5	5.1	3	298	44.50	1.65	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3356	5	5.1	3	299	45.50	1.66	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3357	5	5.1	3	300	45.50	1.66	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3358	5	5.1	3	301	45.50	1.66	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3359	5	5.1	3	302	46.50	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3360	5	5.1	3	303	46.50	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3361	5	5.1	3	304	46.50	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3362	5	5.1	3	305	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3363	5	5.1	3	306	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3364	5	5.1	3	307	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3365	5	5.1	3	308	48.00	1.68	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3366	5	5.1	3	309	48.00	1.68	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3367	5	5.1	3	310	51.00	1.71	Artrhopoda	Insecta	Zygentoma	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3368	5	5.1	3	311	57.50	1.76	Artrhopoda	Arachnida	Araneae	Araneidae	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3369	5	5.1	3	312	41.50	1.62	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3370	5	5.1	3	313	42.00	1.62	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3371	5	5.1	3	314	42.50	1.63	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3372	5	5.1	3	315	43.00	1.63	Artrhopoda	Diplopoda	Spirobolida	Spirobolidae	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3373	5	5.1	3	316	44.00	1.64	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3374	5	5.1	3	317	44.50	1.65	Artrhopoda	Diplopoda	Spirobolida	Spirobolidae	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3375	5	5.1	3	318	45.00	1.65	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3376	5	5.1	3	319	45.00	1.65	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3377	5	5.1	3	320	46.00	1.66	Artrhopoda	Diplopoda	Spirobolida	Spirobolidae	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3378	5	5.1	3	321	46.00	1.66	Artrhopoda	Diplopoda	Spirobolida	Spirobolidae	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3379	5	5.1	3	322	46.00	1.66	Artrhopoda	Diplopoda	Spirobolida	Spirobolidae	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3380	5	5.1	3	323	46.50	1.67	Artrhopoda	Diplopoda	Spirobolida	Spirobolidae	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3381	5	5.1	3	324	47.00	1.67	Artrhopoda	Diplopoda	Spirobolida	Spirobolidae	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3382	5	5.1	3	325	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3383	5	5.1	3	326	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3384	5	5.1	3	327	47.00	1.67	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3385	5	5.1	3	328	48.00	1.68	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
3386	5	5.1	3	329	48.00	1.68	Artrhopoda	Malacostraca	Isopoda	0	0	0	0	0	No	Caatinga	-5.808	-36.554	150	FazSaoMiguelAngicos		49.5	29	0.0001
